      90.0000      60.0000
       1    0.0010000000      0.69913174
    -0.285714    -0.214286    0.0141307     0.823342      80.5850
    -0.214286    -0.142857    0.0146054     0.827217      80.6829
    -0.142857   -0.0714285    0.0146492     0.831603      80.6869
   -0.0714285      0.00000    0.0138428     0.837955      80.6599
      0.00000    0.0714285    0.0127254     0.840032      80.6505
    0.0714285     0.142857    0.0109958     0.841541      80.7124
     0.142857     0.214286   0.00882087     0.839759      80.7480
     0.214286     0.285714   0.00670129     0.829756      80.7009
     0.285714     0.357143   0.00460800     0.813657      80.6962
     0.357143     0.428571   0.00278534     0.797773      80.8260
     0.428571     0.500000   0.00156586     0.754377      80.7431
     0.500000     0.571429  0.000823090     0.662625      80.7498
     0.571429     0.642857  0.000399477     0.593225      80.2138
     0.642857     0.714286  0.000190036     0.509881      79.8040
     0.714286     0.785714  9.73884e-05     0.428152      81.1815
     0.785714     0.857143  5.45084e-05     0.365614      81.3497
     0.857143     0.928571  3.13549e-05     0.320434      81.1542
     0.928571      1.00000  1.57068e-05     0.362846      81.5558
      1.00000      1.07143  8.79926e-06     0.380960      80.2697
      1.07143      1.14286  5.14569e-06     0.393595      80.4432
      1.14286      1.21429  2.23351e-06     0.467266      104.409
      1.21429      1.28571  9.04249e-07     0.418808      108.246
      1.28571      1.35714  6.99323e-07     0.522132      82.1159
      1.35714      1.42857  4.18444e-07     0.765859      75.3620
      1.42857      1.50000  2.38252e-07     0.866350      103.556
      1.50000      1.57143  1.48543e-07     0.916015      128.654
      1.57143      1.64286  6.81773e-08     0.457282      152.987
      1.64286      1.71429      0.00000      0.00000      90.0000
      1.71429      1.78571      0.00000      0.00000      0.00000
      1.78571      1.85714      0.00000      0.00000      0.00000
      1.85714      1.92857      0.00000      0.00000      0.00000
      1.92857      2.00000      0.00000      0.00000      0.00000
